// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b
// command took 3.08s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b
// command took 4.48s and exited with 0
// ***** Done, took 00:00:08 (8.13 sec)   *****
// Found 6 benchmarks:
//   ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=10]
//   ForEachVsFor.String: Core(Runtime=Core) [N=10]
//   ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=100]
//   ForEachVsFor.String: Core(Runtime=Core) [N=100]
//   ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=1000]
//   ForEachVsFor.String: Core(Runtime=Core) [N=1000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.StringBuilder(N: 10)" --job "Core" --benchmarkId 0 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

Runtime = .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 139.9426 us, StdErr = 1.8221 us (1.30%); N = 100, StdDev = 18.2214 us
Min = 116.3460 us, Q1 = 122.7040 us, Median = 137.3449 us, Q3 = 155.5283 us, Max = 183.4671 us
IQR = 32.8243 us, LowerFence = 73.4676 us, UpperFence = 204.7647 us
ConfidenceInterval = [133.7628 us; 146.1225 us] (CI 99.9%), Margin = 6.1798 us (4.42% of Mean)
Skewness = 0.46, Kurtosis = 2.01, MValue = 3.78
-------------------- Histogram --------------------
[116.247 us ; 123.117 us) | @@@@@@@@@@@@@@@@@@@@@@@@@@@
[123.117 us ; 131.339 us) | @@@@@@@@@@@@@@@@@@@
[131.339 us ; 135.876 us) | @@
[135.876 us ; 142.746 us) | @@@@@@@@@@@@
[142.746 us ; 151.952 us) | @@@@@@@@@@@
[151.952 us ; 160.846 us) | @@@@@@@@@@@@@@@
[160.846 us ; 164.521 us) | @
[164.521 us ; 171.391 us) | @@@@@@@@@
[171.391 us ; 177.537 us) | @
[177.537 us ; 184.407 us) | @@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.17134.829 (1803/April2018Update/Redstone4)
Intel Core i7-6600U CPU 2.60GHz (Skylake), 1 CPU, 4 logical and 2 physical cores
Frequency=2742189 Hz, Resolution=364.6722 ns, Timer=TSC
.NET Core SDK=2.2.401
  [Host] : .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT  [AttachedDebugger]
  Core   : .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT

Job=Core  Runtime=Core  

|        Method |    N |          Mean |        Error |        StdDev |        Median | Ratio | Rank |
|-------------- |----- |--------------:|-------------:|--------------:|--------------:|------:|-----:|
| StringBuilder |   10 |      61.00 ns |     2.517 ns |      7.302 ns |      56.76 ns |  1.00 |    1 |
|               |      |               |              |               |               |       |      |
|        String |   10 |     272.35 ns |    15.206 ns |     44.358 ns |     263.45 ns |  1.00 |    1 |
|               |      |               |              |               |               |       |      |
| StringBuilder |  100 |     677.29 ns |    30.566 ns |     89.645 ns |     681.18 ns |  1.00 |    1 |
|               |      |               |              |               |               |       |      |
|        String |  100 |   3,178.52 ns |   166.469 ns |    490.839 ns |   3,116.52 ns |  1.00 |    1 |
|               |      |               |              |               |               |       |      |
| StringBuilder | 1000 |   5,045.98 ns |   260.866 ns |    769.170 ns |   5,015.87 ns |  1.00 |    1 |
|               |      |               |              |               |               |       |      |
|        String | 1000 | 139,942.63 ns | 6,179.831 ns | 18,221.372 ns | 137,344.88 ns |  1.00 |    1 |

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger
MultimodalDistribution
  ForEachVsFor.StringBuilder: Core -> It seems that the distribution is bimodal (mValue = 3.6)
  ForEachVsFor.StringBuilder: Core -> It seems that the distribution is multimodal (mValue = 5.11)
  ForEachVsFor.String: Core        -> It seems that the distribution is bimodal (mValue = 3.78)

// * Hints *
Outliers
  ForEachVsFor.StringBuilder: Core -> 3 outliers were removed (84.89 ns..97.04 ns)
  ForEachVsFor.String: Core        -> 2 outliers were removed (404.98 ns, 418.76 ns)
  ForEachVsFor.StringBuilder: Core -> 1 outlier  was  removed (974.88 ns)

// * Legends *
  N      : Value of the 'N' parameter
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  Median : Value separating the higher half of all measurements (50th percentile)
  Ratio  : Mean of the ratio distribution ([Current]/[Baseline])
  Rank   : Relative position of current benchmark mean among all benchmarks (Arabic style)
  1 ns   : 1 Nanosecond (0.000000001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:10:21 (621.05 sec), executed benchmarks: 6

Global total time: 00:10:29 (629.2 sec), executed benchmarks: 6
// * Artifacts cleanup *
