// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240
// command took 3.42s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240
// command took 5.84s and exited with 0
// ***** Done, took 00:00:09 (9.77 sec)   *****
// Found 6 benchmarks:
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
//   ForEachVsFor.For: Core(Runtime=Core) [N=10]
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=100]
//   ForEachVsFor.For: Core(Runtime=Core) [N=100]
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=1000]
//   ForEachVsFor.For: Core(Runtime=Core) [N=1000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b01e104f-d6e0-4494-9223-bfcc66b80240.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.Foreach(N: 10)" --job "Core" --benchmarkId 0 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

ConfidenceInterval = [141.6910 ns; 152.2660 ns] (CI 99.9%), Margin = 5.2875 ns (3.60% of Mean)
Skewness = 0.5, Kurtosis = 2.11, MValue = 2.81
-------------------- Histogram --------------------
[123.834 ns ; 130.074 ns) | @@@@@@@@@
[130.074 ns ; 135.952 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@
[135.952 ns ; 141.970 ns) | @@@@@@@@@@
[141.970 ns ; 150.372 ns) | @@@@@@@@@@@@@@@@
[150.372 ns ; 158.547 ns) | @@@@@@@@@@@@@
[158.547 ns ; 165.355 ns) | @@@@@@@
[165.355 ns ; 171.233 ns) | @@@@@@@@@@@@
[171.233 ns ; 177.649 ns) | @@@
[177.649 ns ; 185.308 ns) | @@@
---------------------------------------------------

ForEachVsFor.Foreach: Core(Runtime=Core) [N=1000]
Runtime = .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 2.9481 us, StdErr = 0.0426 us (1.44%); N = 100, StdDev = 0.4256 us
Min = 2.2701 us, Q1 = 2.5994 us, Median = 2.9265 us, Q3 = 3.2109 us, Max = 3.9547 us
IQR = 0.6115 us, LowerFence = 1.6822 us, UpperFence = 4.1281 us
ConfidenceInterval = [2.8038 us; 3.0925 us] (CI 99.9%), Margin = 0.1443 us (4.90% of Mean)
Skewness = 0.46, Kurtosis = 2.41, MValue = 3.7
-------------------- Histogram --------------------
[2.190 us ; 2.357 us) | @@@@
[2.357 us ; 2.579 us) | @@@@@@@@@@@@@@@@@@
[2.579 us ; 2.739 us) | @@@@@@@@@@@@@@@@@
[2.739 us ; 2.842 us) | @@@@@
[2.842 us ; 3.002 us) | @@@@@@@@@@@@@@
[3.002 us ; 3.237 us) | @@@@@@@@@@@@@@@@@@@@
[3.237 us ; 3.436 us) | @@@@@@@@@@
[3.436 us ; 3.625 us) | @@
[3.625 us ; 3.785 us) | @@@@@@
[3.785 us ; 4.001 us) | @@@@
---------------------------------------------------

ForEachVsFor.For: Core(Runtime=Core) [N=1000]
Runtime = .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 1.4154 us, StdErr = 0.0165 us (1.17%); N = 100, StdDev = 0.1650 us
Min = 1.1791 us, Q1 = 1.2693 us, Median = 1.4049 us, Q3 = 1.5230 us, Max = 1.8504 us
IQR = 0.2538 us, LowerFence = 0.8886 us, UpperFence = 1.9037 us
ConfidenceInterval = [1.3595 us; 1.4713 us] (CI 99.9%), Margin = 0.0559 us (3.95% of Mean)
Skewness = 0.54, Kurtosis = 2.4, MValue = 3.56
-------------------- Histogram --------------------
[1.148 us ; 1.203 us) | @
[1.203 us ; 1.295 us) | @@@@@@@@@@@@@@@@@@@@@@@@@@@
[1.295 us ; 1.366 us) | @@@@@@@@@@@@@@@
[1.366 us ; 1.428 us) | @@@@@@@@@@@@@@@@
[1.428 us ; 1.475 us) | @@@@
[1.475 us ; 1.537 us) | @@@@@@@@@@@@@@@@@
[1.537 us ; 1.598 us) | @@
[1.598 us ; 1.660 us) | @@@@@@@@@
[1.660 us ; 1.734 us) | @@@@@@
[1.734 us ; 1.826 us) | @@
[1.826 us ; 1.881 us) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.17134.829 (1803/April2018Update/Redstone4)
Intel Core i7-6600U CPU 2.60GHz (Skylake), 1 CPU, 4 logical and 2 physical cores
Frequency=2742189 Hz, Resolution=364.6722 ns, Timer=TSC
.NET Core SDK=2.2.401
  [Host] : .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT  [AttachedDebugger]
  Core   : .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT

Job=Core  Runtime=Core  

|  Method |    N |        Mean |       Error |     StdDev |      Median | Ratio | Rank |
|-------- |----- |------------:|------------:|-----------:|------------:|------:|-----:|
| Foreach |   10 |    42.00 ns |   2.6083 ns |   7.691 ns |    40.55 ns |  1.00 |    1 |
|         |      |             |             |            |             |       |      |
|     For |   10 |    14.91 ns |   0.6353 ns |   1.873 ns |    14.61 ns |  1.00 |    1 |
|         |      |             |             |            |             |       |      |
| Foreach |  100 |   285.54 ns |  13.7594 ns |  40.570 ns |   269.86 ns |  1.00 |    1 |
|         |      |             |             |            |             |       |      |
|     For |  100 |   146.98 ns |   5.2875 ns |  15.590 ns |   144.86 ns |  1.00 |    1 |
|         |      |             |             |            |             |       |      |
| Foreach | 1000 | 2,948.13 ns | 144.3475 ns | 425.612 ns | 2,926.52 ns |  1.00 |    1 |
|         |      |             |             |            |             |       |      |
|     For | 1000 | 1,415.39 ns |  55.9438 ns | 164.952 ns | 1,404.87 ns |  1.00 |    1 |

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger
MultimodalDistribution
  ForEachVsFor.Foreach: Core -> It seems that the distribution can have several modes (mValue = 3.07)
  ForEachVsFor.For: Core     -> It seems that the distribution can have several modes (mValue = 3.18)
  ForEachVsFor.For: Core     -> It seems that the distribution can have several modes (mValue = 2.81)
  ForEachVsFor.Foreach: Core -> It seems that the distribution is bimodal (mValue = 3.7)
  ForEachVsFor.For: Core     -> It seems that the distribution is bimodal (mValue = 3.56)

// * Legends *
  N      : Value of the 'N' parameter
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  Median : Value separating the higher half of all measurements (50th percentile)
  Ratio  : Mean of the ratio distribution ([Current]/[Baseline])
  Rank   : Relative position of current benchmark mean among all benchmarks (Arabic style)
  1 ns   : 1 Nanosecond (0.000000001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:07:36 (456.46 sec), executed benchmarks: 6

Global total time: 00:07:46 (466.26 sec), executed benchmarks: 6
// * Artifacts cleanup *
